Type,d,d_grp,fd
F,144,"(143, 144]",0.00036611687547110136
F,145,"(144, 145]",0.0004012870361707808
F,146,"(145, 146]",0.00054886043347742
F,147,"(146, 147]",0.0009507759715744171
F,148,"(147, 148]",0.0006271550855433356
F,149,"(148, 149]",0.0004778282163647789
F,150,"(149, 150]",0.0006460057655232299
F,151,"(150, 151]",0.00037981224864063417
F,152,"(151, 152]",0.0005007046200548909
F,153,"(152, 153]",0.0006909680875405166
F,154,"(153, 154]",0.0007295370145569685
F,155,"(154, 155]",0.0005217393701979209
F,156,"(155, 156]",0.0008214614965464966
F,157,"(156, 157]",0.0008029022206642357
F,158,"(157, 158]",0.0008209342994766075
F,159,"(158, 159]",0.000444439985630928
F,160,"(159, 160]",0.0007225638790354081
F,161,"(160, 161]",0.0006316483868123406
F,162,"(161, 162]",0.0006254676057171483
F,163,"(162, 163]",0.0004482391724775369
F,164,"(163, 164]",0.0003587460171583748
F,165,"(164, 165]",0.0004137465032689926
F,166,"(165, 166]",0.0002963958965768661
F,167,"(166, 167]",0.0005436950612797554
F,168,"(167, 168]",0.0005848686989897075
F,169,"(168, 169]",0.0004520487416568556
F,170,"(169, 170]",0.0005884797576946405
F,171,"(170, 171]",0.00029674942479563873
F,172,"(171, 172]",0.0004655119138358441
F,173,"(172, 173]",0.00028517664781621305
F,174,"(173, 174]",0.0005009778214636601
F,175,"(174, 175]",0.0007653096619447638
F,176,"(175, 176]",0.0003967701113868365
F,177,"(176, 177]",0.00036039773071110375
F,178,"(177, 178]",0.00030993173499854564
F,179,"(178, 179]",0.0004741755740207695
F,180,"(179, 180]",0.0005048249429189897
F,181,"(180, 181]",0.00034185462060196153
F,182,"(181, 182]",0.000416609842793816
F,183,"(182, 183]",0.000498376089172215
F,184,"(183, 184]",0.0004922270864588596
F,185,"(184, 185]",0.0005396882013443505
F,186,"(185, 186]",0.00039438229506549556
F,187,"(186, 187]",0.0003598739897776785
F,188,"(187, 188]",0.00025247726411368776
F,189,"(188, 189]",0.00024117894294277642
F,190,"(189, 190]",0.0003596717286035579
F,191,"(190, 191]",0.00045565418918386394
F,192,"(191, 192]",0.0004641001725273638
F,193,"(192, 193]",0.000706598875547489
F,194,"(193, 194]",0.000552400144334331
F,195,"(194, 195]",0.0005070805358814476
F,196,"(195, 196]",0.0003470733493098477
F,197,"(196, 197]",0.0005799406102081591
F,198,"(197, 198]",0.000342351971927335
F,199,"(198, 199]",0.00022560843526079084
F,200,"(199, 200]",0.0002848204141428633
F,201,"(200, 201]",0.00026453855721721636
F,202,"(201, 202]",0.0005236701327396444
F,203,"(202, 203]",0.00032892474752592514
F,204,"(203, 204]",0.00014561750769419697
F,205,"(204, 205]",0.0002219462458163664
F,206,"(205, 206]",0.00039178943602913893
F,207,"(206, 207]",0.00028918479803994196
F,208,"(207, 208]",0.0002049109977504657
F,209,"(208, 209]",0.00013915383846031646
F,210,"(209, 210]",0.00024221390990154907
F,211,"(210, 211]",0.00018155519673049097
F,212,"(211, 212]",0.000142117437808461
F,213,"(212, 213]",0.0003311492266326765
F,214,"(213, 214]",0.000208808521244413
F,215,"(214, 215]",0.00020585736536340977
F,216,"(215, 216]",0.00038988659621698983
F,217,"(216, 217]",0.00017448996484439042
F,218,"(217, 218]",0.00018704031199639264
F,219,"(218, 219]",0.00013601438374257922
F,220,"(219, 220]",0.0003485817028866061
F,221,"(220, 221]",0.00024388000054400446
F,222,"(221, 222]",0.00018075824227396876
F,223,"(222, 223]",0.00020746573039079157
F,224,"(223, 224]",0.00044065096508488603
F,225,"(224, 225]",0.00024105390395801396
F,226,"(225, 226]",0.0002951431654566151
F,227,"(226, 227]",0.0003645375828965225
F,228,"(227, 228]",0.00024745247745549105
F,229,"(228, 229]",0.00035771431895065107
F,230,"(229, 230]",0.00036444554641022086
F,231,"(230, 231]",0.0002096595095113666
F,232,"(231, 232]",0.00023583375263218427
F,233,"(232, 233]",0.0002950791296765044
F,234,"(233, 234]",0.0002493404230998498
F,235,"(234, 235]",0.0002423826835283529
F,236,"(235, 236]",0.0003206824651014035
F,237,"(236, 237]",0.0004340239507086459
F,238,"(237, 238]",0.00040472764808079147
F,239,"(238, 239]",0.00039667411520266107
F,240,"(239, 240]",0.0003660601633097735
F,241,"(240, 241]",0.0004715346706158528
F,242,"(241, 242]",0.0003222899066110894
F,243,"(242, 243]",0.00038713311170504924
F,244,"(243, 244]",0.0003914806268779725
F,245,"(244, 245]",0.0003344601214394478
F,246,"(245, 246]",0.0006184097535732128
F,247,"(246, 247]",0.0006473458609817678
F,248,"(247, 248]",0.0005715120323251701
F,249,"(248, 249]",0.00032482058514960913
F,250,"(249, 250]",0.0005769436474167689
F,251,"(250, 251]",0.0004055469273273415
F,252,"(251, 252]",0.00037097115129998946
F,253,"(252, 253]",0.0002859027828459415
F,254,"(253, 254]",0.00038384213657312544
F,255,"(254, 255]",0.00028908599167978686
F,256,"(255, 256]",0.0003754580881416804
F,257,"(256, 257]",0.0003260965170192703
F,258,"(257, 258]",0.0001889366428436032
F,259,"(258, 259]",0.00028523888304264486
F,260,"(259, 260]",0.000255046179611399
F,261,"(260, 261]",0.00021660566975241732
F,262,"(261, 262]",0.0002949028793559812
F,263,"(262, 263]",0.0003493001515009734
F,264,"(263, 264]",0.0003490388596246002
F,265,"(264, 265]",0.00022095156538743784
F,266,"(265, 266]",0.0001908617793083962
F,267,"(266, 267]",0.00033897837616803984
F,268,"(267, 268]",0.0003513718949697255
F,269,"(268, 269]",0.00036708534144200673
F,270,"(269, 270]",0.0002591164714945238
F,271,"(270, 271]",0.0002471737984753571
F,272,"(271, 272]",0.0003226275954512872
F,273,"(272, 273]",0.0002946809319595157
F,274,"(273, 274]",0.0002281033521417125
F,275,"(274, 275]",0.00025515395633064774
F,276,"(275, 276]",0.000536132703779377
F,277,"(276, 277]",0.00018216849134788672
F,278,"(277, 278]",0.0002330820307069012
F,279,"(278, 279]",0.0003227676320417025
F,280,"(279, 280]",0.00025266793712190805
F,281,"(280, 281]",0.00037946777013193677
F,282,"(281, 282]",0.00037605098576404326
F,283,"(282, 283]",0.00038378863952573947
F,284,"(283, 284]",0.00019022967430871454
F,285,"(284, 285]",0.00028516585454378516
F,286,"(285, 286]",0.00037751010801283843
F,287,"(286, 287]",0.0002216882828536445
F,288,"(287, 288]",0.0002388743463459791
F,289,"(288, 289]",0.00013896505310104432
F,290,"(289, 290]",0.00019390905415730842
F,291,"(290, 291]",0.0001587889088203206
F,292,"(291, 292]",0.0002011159229566526
F,293,"(292, 293]",0.00014070766911743936
F,294,"(293, 294]",6.571726698922091e-05
F,295,"(294, 295]",0.00011955268723153329
F,296,"(295, 296]",8.159884307151661e-05
F,297,"(296, 297]",9.419625568640329e-05
F,298,"(297, 298]",0.0001250935395289041
F,299,"(298, 299]",0.00021507584098435744
F,300,"(299, 300]",0.0001448222226594306
F,301,"(300, 301]",0.00016234887428951764
F,302,"(301, 302]",0.0001225179996282443
F,303,"(302, 303]",7.361801364695664e-05
F,304,"(303, 304]",0.0001208353427726137
F,305,"(304, 305]",0.00012170524167602234
F,306,"(305, 306]",0.00024083789427736262
F,307,"(306, 307]",0.000468324163425552
F,308,"(307, 308]",0.0004168390733647941
F,309,"(308, 309]",0.00023464608483774135
F,310,"(309, 310]",0.00019174748101158886
F,311,"(310, 311]",0.00022761251034097315
F,312,"(311, 312]",0.00020242003737929863
F,313,"(312, 313]",0.00048725997455409826
F,314,"(313, 314]",0.0001590436706511998
F,315,"(314, 315]",0.00014504182295722932
F,316,"(315, 316]",0.00014582051203834817
F,317,"(316, 317]",0.00019451795172944537
F,318,"(317, 318]",0.00014624039752682936
F,319,"(318, 319]",0.00011108718080102934
F,320,"(319, 320]",0.00015040224580522188
F,321,"(320, 321]",0.0003305541787110208
F,322,"(321, 322]",8.391794617946827e-05
F,323,"(322, 323]",7.816459790024577e-05
F,324,"(323, 324]",9.665403275528399e-05
F,325,"(324, 325]",0.00011402129962861555
F,326,"(325, 326]",0.00017143905420427538
F,327,"(326, 327]",0.0002179624312610695
F,328,"(327, 328]",0.0002178648624225559
F,329,"(328, 329]",0.000146192736372317
F,330,"(329, 330]",0.00036222408558291637
F,331,"(330, 331]",0.0001530369270838787
F,332,"(331, 332]",0.00017498287443827059
F,333,"(332, 333]",0.00013323792291100828
F,334,"(333, 334]",0.0004468665164099623
F,335,"(334, 335]",0.000343958609667776
F,336,"(335, 336]",0.0001819809486117228
F,337,"(336, 337]",0.00026706156096293157
F,338,"(337, 338]",0.00018074490604308728
F,339,"(338, 339]",0.00031000393957567545
F,340,"(339, 340]",0.00022821385552177281
F,341,"(340, 341]",0.000231118733537029
F,342,"(341, 342]",0.00023786567685955858
F,343,"(342, 343]",0.0001770049701044902
F,344,"(343, 344]",0.00021340666262329667
F,345,"(344, 345]",0.00024301794262982887
F,346,"(345, 346]",0.0004018002795365464
F,347,"(346, 347]",0.00028124488870069685
F,348,"(347, 348]",0.0005688361000836311
F,349,"(348, 349]",0.0002815417847754895
F,350,"(349, 350]",0.00021793672211209127
F,351,"(350, 351]",0.00018933797381705196
F,352,"(351, 352]",0.0005691714424350365
F,353,"(352, 353]",0.0002159206295340923
F,354,"(353, 354]",0.0002747245433833768
F,355,"(354, 355]",0.00017403785973350922
F,356,"(355, 356]",0.0001652220565158624
F,357,"(356, 357]",7.377835347171008e-05
F,358,"(357, 358]",0.0001824455335494207
F,359,"(358, 359]",0.00022272134018769187
F,360,"(359, 360]",0.00041873643102263545
F,361,"(360, 361]",0.00026775196270927183
F,362,"(361, 362]",0.0002494896771189734
F,363,"(362, 363]",0.00020392999219927095
F,364,"(363, 364]",0.0001769635183783805
F,365,"(364, 365]",0.00021526607249158395
F,366,"(365, 366]",0.00024828117085526043
F,367,"(366, 367]",0.00034724813068455886
F,368,"(367, 368]",0.0002036569695157905
F,369,"(368, 369]",0.00012854048832614367
F,370,"(369, 370]",0.00014441093823464436
F,371,"(370, 371]",0.00010140018540503894
F,372,"(371, 372]",0.0001745138540834329
F,373,"(372, 373]",0.00034243205833832917
F,374,"(373, 374]",0.0001743955051702422
F,375,"(374, 375]",0.00016916638615213541
F,376,"(375, 376]",0.00017017379822620546
F,377,"(376, 377]",0.00010481776838243636
F,378,"(377, 378]",0.00011401553657064275
F,379,"(378, 379]",0.00020164228253044544
F,380,"(379, 380]",0.0002822750834456487
F,381,"(380, 381]",0.00034354337732508315
F,382,"(381, 382]",0.00031946654315754473
F,383,"(382, 383]",0.0002378541301633441
F,384,"(383, 384]",0.00020942485465512095
F,385,"(384, 385]",0.00034748327632463553
F,386,"(385, 386]",0.00047304751656156423
F,387,"(386, 387]",0.0003638291925062509
F,388,"(387, 388]",0.0004336047374186107
F,389,"(388, 389]",0.0005374441256139445
F,390,"(389, 390]",0.00046388258632329237
F,391,"(390, 391]",0.0004586314958163833
F,392,"(391, 392]",0.00045527678813695463
F,393,"(392, 393]",0.0007037049854515209
F,394,"(393, 394]",0.0003984813032865726
F,395,"(394, 395]",0.0004997614014597184
F,396,"(395, 396]",0.0006044929693420296
F,397,"(396, 397]",0.0008772354014300027
F,398,"(397, 398]",0.0008321517375974168
F,399,"(398, 399]",0.0007948101283764135
F,400,"(399, 400]",0.00035858739433756943
F,401,"(400, 401]",0.00036397181360614447
F,402,"(401, 402]",0.00040323440755965175
F,403,"(402, 403]",0.00040021582525284077
F,404,"(403, 404]",0.0003157406299201932
F,405,"(404, 405]",0.00030200174884610674
F,406,"(405, 406]",0.00029575029081530945
F,407,"(406, 407]",0.0003390606571349627
F,408,"(407, 408]",0.00017846320897792252
F,409,"(408, 409]",0.00018665868687543026
F,410,"(409, 410]",0.00020609910816340578
F,411,"(410, 411]",0.00011158491143068838
F,412,"(411, 412]",0.00014542749030395488
F,413,"(412, 413]",0.0001401041705376691
F,414,"(413, 414]",8.447169786481125e-05
F,415,"(414, 415]",0.00017536111691625951
F,416,"(415, 416]",9.008453343520013e-05
F,417,"(416, 417]",0.00015377616295077833
F,418,"(417, 418]",8.525009727447253e-05
F,419,"(418, 419]",0.0001846375596844473
F,420,"(419, 420]",0.00013743417377949278
F,421,"(420, 421]",0.00011355383067522143
F,422,"(421, 422]",0.00023765352971110974
F,423,"(422, 423]",0.00018556523348440269
F,424,"(423, 424]",0.00022593295937989004
F,425,"(424, 425]",0.0002337326731762846
F,426,"(425, 426]",0.00023414841985996913
F,427,"(426, 427]",8.654683955413981e-05
F,428,"(427, 428]",0.0001525170791686728
F,429,"(428, 429]",0.00013570832093201716
F,430,"(429, 430]",0.00021118608890842433
F,431,"(430, 431]",0.00012584038776247794
F,432,"(431, 432]",0.0001611237296812661
F,433,"(432, 433]",0.00015830154912278667
F,434,"(433, 434]",0.0001336268986098077
F,435,"(434, 435]",8.09030180175601e-05
F,436,"(435, 436]",0.00025140099141879714
F,437,"(436, 437]",9.264013018130097e-05
F,438,"(437, 438]",0.00011801852889348602
F,439,"(438, 439]",0.00010882424013842812
F,440,"(439, 440]",4.565859000278834e-05
F,441,"(440, 441]",0.00012592418180685798
F,442,"(441, 442]",0.00015444218563175505
F,443,"(442, 443]",5.306838190408919e-05
F,444,"(443, 444]",0.00011739039422087026
F,445,"(444, 445]",0.0001829034193489626
F,446,"(445, 446]",0.00014458895053499034
F,447,"(446, 447]",6.0550210793873704e-05
F,448,"(447, 448]",8.605015285251559e-05
F,449,"(448, 449]",0.00011522626440854693
F,450,"(449, 450]",7.606441171037919e-05
F,451,"(450, 451]",6.990301654656868e-05
F,452,"(451, 452]",6.335780127894925e-05
F,453,"(452, 453]",0.00013499497411651625
F,454,"(453, 454]",8.662904985768268e-05
F,455,"(454, 455]",7.372119589936347e-05
F,456,"(455, 456]",7.911495540641695e-05
F,457,"(456, 457]",4.481626740621805e-05
F,458,"(457, 458]",6.704747991852006e-05
F,459,"(458, 459]",8.300372235187615e-05
F,460,"(459, 460]",5.525363818492202e-05
F,461,"(460, 461]",7.35281208516394e-05
F,462,"(461, 462]",0.00017573001026479387
F,463,"(462, 463]",0.00025983952268553856
F,464,"(463, 464]",0.00010313231244578868
F,465,"(464, 465]",5.067391923544544e-05
F,466,"(465, 466]",8.908719354598326e-05
F,467,"(466, 467]",8.252204930465367e-05
F,468,"(467, 468]",0.00013604441546042693
F,469,"(468, 469]",0.00023980634861506676
F,470,"(469, 470]",8.728051031418279e-05
F,471,"(470, 471]",0.00029850955956998494
F,472,"(471, 472]",8.919613608310403e-05
F,473,"(472, 473]",0.00012442994906818817
F,474,"(473, 474]",0.0002429107983065117
F,475,"(474, 475]",7.473050144141836e-05
F,476,"(475, 476]",5.444227708902452e-05
F,477,"(476, 477]",7.909907923171251e-05
F,478,"(477, 478]",0.00011605892394808932
F,479,"(478, 479]",0.0001637843729225522
F,480,"(479, 480]",0.00013055446469448397
F,481,"(480, 481]",0.00012904681660846004
F,482,"(481, 482]",7.813689520458726e-05
F,483,"(482, 483]",0.00022605820895313754
F,484,"(483, 484]",0.00037663843929786826
F,485,"(484, 485]",0.0003029419858407575
F,486,"(485, 486]",0.00020489910084154635
F,487,"(486, 487]",0.00016097919735101504
F,488,"(487, 488]",8.630978889031304e-05
F,489,"(488, 489]",0.00011628924454591472
F,490,"(489, 490]",8.336328953243195e-05
F,491,"(490, 491]",0.00010629112190521306
F,492,"(491, 492]",0.00020143823759865935
F,493,"(492, 493]",0.00014826906318567018
F,494,"(493, 494]",0.00017396816426819517
F,495,"(494, 495]",0.0004565731487543741
F,496,"(495, 496]",0.00020995194818383217
F,497,"(496, 497]",0.00013134888018310112
F,498,"(497, 498]",0.00012916153324327956
F,499,"(498, 499]",0.00024661224880493125
F,500,"(499, 500]",0.0003240552257896357
F,501,"(500, 501]",0.00011594062322255285
F,502,"(501, 502]",0.00010605698797464822
F,503,"(502, 503]",0.00018331043344912455
F,504,"(503, 504]",0.00013708745644751665
F,505,"(504, 505]",9.62831316957098e-05
F,506,"(505, 506]",0.00017961999048837776
F,507,"(506, 507]",0.0002883679664918421
F,508,"(507, 508]",0.00011799816377277424
F,509,"(508, 509]",0.0003647637037611234
F,510,"(509, 510]",0.0002544710963167775
F,511,"(510, 511]",0.00037098572776456514
F,512,"(511, 512]",0.00045227526536193075
F,513,"(512, 513]",0.0004887370031519333
F,514,"(513, 514]",0.00044537830920152275
F,515,"(514, 515]",0.000576645393395403
F,516,"(515, 516]",0.0005507594614242536
F,517,"(516, 517]",0.0003341945079692246
F,518,"(517, 518]",0.0002504376518870411
F,519,"(518, 519]",0.00013170621064644133
F,520,"(519, 520]",7.052400552502224e-05
F,521,"(520, 521]",0.0001763641418980159
F,522,"(521, 522]",9.900283340027998e-05
F,523,"(522, 523]",9.123937345108464e-05
F,524,"(523, 524]",7.142116619039924e-05
F,525,"(524, 525]",5.2007058777399355e-05
F,526,"(525, 526]",4.195865007055179e-05
F,527,"(526, 527]",4.829895475703476e-05
F,528,"(527, 528]",3.3275976752543494e-05
F,529,"(528, 529]",3.901021312864317e-05
F,530,"(529, 530]",3.836308860667637e-05
F,531,"(530, 531]",2.5650364971341906e-05
F,532,"(531, 532]",6.0106607265513764e-05
F,533,"(532, 533]",6.721779043623126e-05
F,534,"(533, 534]",7.455089439316392e-05
F,535,"(534, 535]",7.14268429583322e-05
F,536,"(535, 536]",9.95505345867532e-05
F,537,"(536, 537]",1.442712164712735e-05
F,538,"(537, 538]",4.319524395677625e-05
F,539,"(538, 539]",8.702736729243626e-06
F,540,"(539, 540]",1.0097294923494336e-05
F,541,"(540, 541]",1.6010237178529225e-05
F,542,"(541, 542]",2.3611737982105643e-05
F,543,"(542, 543]",1.1343160810170476e-05
F,544,"(543, 544]",2.8235214834356942e-05
F,545,"(544, 545]",9.922627379398454e-05
F,546,"(545, 546]",0.00017823790376666527
F,547,"(546, 547]",2.955966675446713e-05
F,548,"(547, 548]",1.9446518811490557e-05
F,549,"(548, 549]",0.00010985119537271868
F,550,"(549, 550]",6.187946981150832e-05
F,551,"(550, 551]",6.011327890575527e-05
F,552,"(551, 552]",2.5841812101159654e-05
F,553,"(552, 553]",3.185175507105243e-05
F,554,"(553, 554]",5.329469606421708e-05
F,555,"(554, 555]",3.3918028134033795e-05
F,556,"(555, 556]",7.793292838549663e-06
F,557,"(556, 557]",5.321262592021619e-05
F,558,"(557, 558]",1.9933179664475853e-05
F,559,"(558, 559]",1.2198970770454524e-05
F,560,"(559, 560]",5.3152583270786814e-05
F,561,"(560, 561]",8.166096660210444e-05
F,562,"(561, 562]",2.0814984411195288e-05
F,563,"(562, 563]",8.118502418396367e-06
F,564,"(563, 564]",1.2948194894228133e-05
F,565,"(564, 565]",4.529300310808268e-05
F,566,"(565, 566]",6.381890591883302e-05
F,567,"(566, 567]",2.618080884579303e-05
F,568,"(567, 568]",2.2028926341135804e-05
F,569,"(568, 569]",3.441111698476542e-05
F,570,"(569, 570]",4.369766151106161e-05
F,571,"(570, 571]",1.1416438650520626e-05
F,572,"(571, 572]",1.602205976736226e-05
F,573,"(572, 573]",2.936290690006905e-05
F,574,"(573, 574]",3.655734514926297e-05
F,575,"(574, 575]",0.00010464279953721018
F,576,"(575, 576]",2.463600578777687e-05
F,577,"(576, 577]",3.349654883366113e-05
F,578,"(577, 578]",1.530848540416749e-05
F,579,"(578, 579]",3.3228357599886186e-05
F,580,"(579, 580]",6.111107329409201e-06
F,581,"(580, 581]",1.8075674071119972e-05
F,582,"(581, 582]",7.365791023919033e-06
F,583,"(582, 583]",1.2095294759453048e-05
F,584,"(583, 584]",1.16999352631552e-05
F,585,"(584, 585]",1.0235622115558144e-05
F,586,"(585, 586]",2.7872573348267297e-05
F,587,"(586, 587]",2.8762413987160755e-05
F,588,"(587, 588]",3.0488911616246002e-05
F,589,"(588, 589]",7.4789598155273605e-06
F,590,"(589, 590]",1.2387029618131666e-05
F,591,"(590, 591]",3.701703908132562e-05
F,592,"(591, 592]",3.942134882732404e-05
F,593,"(592, 593]",1.6025740091394873e-05
F,594,"(593, 594]",1.970494826625308e-05
F,595,"(594, 595]",6.536927108934681e-06
F,596,"(595, 596]",1.1310306593108444e-05
F,597,"(596, 597]",1.6401769363413724e-05
F,598,"(597, 598]",5.896194761352349e-05
F,599,"(598, 599]",1.4491814254339743e-05
F,600,"(599, 600]",1.3102262676863641e-05
F,601,"(600, 601]",1.5334373808129025e-05
F,602,"(601, 602]",2.6094790154095746e-05
F,603,"(602, 603]",1.6549606841817462e-05
F,604,"(603, 604]",2.3863110563839935e-05
F,605,"(604, 605]",1.1545785690485142e-05
F,606,"(605, 606]",5.003582360710748e-05
F,607,"(606, 607]",2.4578858817518157e-05
F,608,"(607, 608]",6.8619470618359265e-06
F,609,"(608, 609]",3.3787643232478844e-05
F,610,"(609, 610]",4.416095032781717e-05
F,611,"(610, 611]",1.2662606682979021e-05
F,612,"(611, 612]",2.5152392706282924e-05
F,613,"(612, 613]",1.3236391149657492e-05
F,614,"(613, 614]",3.679647935525608e-05
F,615,"(614, 615]",3.313372806810576e-05
F,616,"(615, 616]",3.584193561455057e-05
F,617,"(616, 617]",1.568131236993341e-05
F,618,"(617, 618]",8.69283016564526e-06
F,619,"(618, 619]",4.1302229820292996e-05
F,620,"(619, 620]",8.373117620692332e-05
F,621,"(620, 621]",0.0001029762760792187
F,622,"(621, 622]",9.389238451054442e-05
F,623,"(622, 623]",3.3376533913790316e-05
F,624,"(623, 624]",2.5185115044323565e-05
F,625,"(624, 625]",1.339116027933714e-05
F,626,"(625, 626]",1.997743134835913e-05
F,627,"(626, 627]",3.43324921211833e-05
F,628,"(627, 628]",4.940991432072965e-05
F,629,"(628, 629]",6.212625841036336e-05
F,630,"(629, 630]",8.251793604827137e-05
F,631,"(630, 631]",3.211061855521538e-05
F,632,"(631, 632]",5.078016142123634e-05
F,633,"(632, 633]",7.499391679444385e-05
F,634,"(633, 634]",1.4380660196914747e-05
F,635,"(634, 635]",1.0919296330999894e-05
F,636,"(635, 636]",1.866143295964445e-05
